,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
2879509,1,,True,"02 24, 2015",A16ZTIWRM5LPR,B0099SMFP2,{'Package Type:': ' Standard Packaging'},MidwestMan,"Excellent tablet keyboard with backlit keys. It lasts a very long time without a recharge and feels very nice to type on. It's no replacement for a full sized keyboard but it's perfectly workable for typing email, web surfing or other activity that does not require intensive typing. It's not heavy either and fits well into a briefcase or backpack.",Excellent backlit tablet keyboard,1424736000,
5259016,0,,True,"01 1, 2017",AVBN7WEB99XSS,B00XTDGJ3W,,Christopher,I'm going to keep this short watch is ok but battery life sux! I have to charge it almost twice a day.,I'm going to keep this short watch is ok but ...,1483228800,
5566916,1,,True,"12 23, 2016",A1XT0P8A0E59Q3,B015DN4DP6,,Radioman III,Setup is a tad complicated... At least for an old fella.,Four Stars,1482451200,
3572796,1,,True,"06 2, 2014",A2SOJOFK0ZBAW2,B00E362W9O,,Musashi,"It is pictured correctly and if you notice, it has a USB type A connector on the HD case. Yes, it comes with a USB type A connector ""Y"" cable which means that it is completely non-standard. So, if you ever lose the cable that comes with it, you'll need to shop for a type A to type A connector (not even a socket to plug, but a plug to plug). I simply do not understand why a mini or micro USB wasn't used - certainly it was not a question of real estate.","It works fine, but the choice of USB connection is rather odd.",1401667200,
2015744,1,,True,"04 12, 2017",A3SB6A9SA513WM,B004Y6MIXS,,A. Richards,works as advertised,gets the job done,1491955200,
457415,0,5,True,"07 1, 2014",A352ZF9RRJ7FMR,B000F1VAYY,"{'Length:': "" 14 AWG 30' (9.14m) spool - white jacket""}",Steve,doesn't sound any diff than the cheap stuff. but i still feel compelled to spend money on cables,One Star,1404172800,
1221589,1,,True,"06 7, 2015",A2W4F40KLW1MGK,B001ID829O,{'Length:': ' 6 Feet'},KcPutts,Great cables. Easy for hookup of VCR and Laser Disk products.,Great Cables,1433635200,
2193821,1,,True,"04 3, 2018",A3UAJTS7KXTMOA,B005EWTKAA,{'Style:': ' Receiver with Backup Camera'},Godsgem66,Love the sound quality. The price was unbeatable for the system fits perfectly with little trimming in my 2001 Expedition,First in the dash with little trimming,1522713600,
1332458,1,,True,"01 16, 2013",AY4DHL7PFN6M0,B001TUYTZW,"{'Size:': ' Large', 'Style:': ' Wired'}",J. Hirsch,"Just started a portfolio program and bought myself the Intuos4 Large before receiving the Intuos5 Small for Christmas and I like the four better. The buttons have a better feel and you can actually see what you named them at a glance (jumping back and forth between programs I sometimes forget what I've hotkeyed each to do). The side of the tablet with the buttons is a hard plastic as opposed to the soft rubber of the 5 and seems more durable and has been much easier to clean. Also, the multitouch hand gestures of the 5 only make it so that when I put the side of my hand down to start drafting the cursor moves in response. Since I got the 5 in small, I'm still using it to take to school but the second I get back to my desk at home it's all about the 4.",I like it better than my Intuos 5,1358294400,
2710648,1,,True,"11 9, 2014",A122CI0R884UX2,B0083LOW7A,{'Color:': ' Pink'},Tee Joe,"You can virtually get everything in here. I originally purchased to have along with my handbag, but I don't need the handbag. This chrome carrier is huge.",It's perfect,1415491200,
1809452,1,,True,"08 21, 2017",A3FT3EIDFX2BX,B004ASW73G,"{'Capacity:': ' Case', 'Style:': ' SRM-01'}",M. Wise,"This is a good option for a budget build.

+ MicroATX boards are very easy to mount and there is plenty of space to work with due to the swing out drive mounts.
+ There is cable management space behind the motherboard tray and an opening to run the CPU power cord. I was even able to fit the main ATX cable in this space if I temporarily bent a metal tab out of the way. Behind-the-motherboard cable management is not typically seen in cases in this price range.
+ Includes a 3-pin 80mm fan for the rear of the case
+ No sharp edges that I have found
+ There is a 3.5"" drive mount directly below the optical drive. This is in addition to the two 3.5"" drive mounts on the swing out portion of the case.
- Limited cooling expandability. I didn't see anywhere good to add more or larger fans to the system.
- The optical drive mount is kind of finicky. You'll have to experiment to see where you can screw in an optical drive and have the drive eject button actually work. None of the 5 default mounting holes worked for my drive.

I built the system in this case without a dedicated GPU so can't say how well any would fit. The bottom HD mount would definitely interfere with even average size graphics cards though.",Good budget choice,1503273600,
1548355,1,,True,"04 15, 2013",A3EUQ5G81AN9LN,B00329NYK4,{'Package Type:': ' Standard Packaging'},DPG70,"Great speaker,  great price. I bought two pairs in case I blow one up but it looks like that is not going to happen. I don't know about 800 watts though. They are hanging with my stereo though so I am tickled. Just like Amazon, to get it to me fast and in good shape, I will return.",You can't beat em,1365984000,
3528474,1,,True,"01 22, 2016",A5KLKPUZPAFWD,B00DSTBM6G,{'Color:': ' Black'},JC,Decent sound. excellent price,excellent,1453420800,
3561403,1,,True,"12 7, 2016",AGO3EP72GI419,B00E0E2DIE,,Amazon Customer,Great port replicator. We use these across my company.,Great port replicator. We use these across my company.,1481068800,
104844,1,,True,"05 21, 2016",AM6H191JC342K,B00006BALN,{'Color:': ' Grey-j45'},Kenny jasper,Looks and feels awesome and the fitbit head locks tight,awesome,1463788800,
2621442,1,5,True,"10 13, 2015",A1PO7VBPAVGM1N,B007IWKX14,{'Color:': ' Dark Walnut (XL7F-DW)'},heraldo,I purchased these with along with the center channel speaker in the same line up. I have had them for about two months now with ample time to get them broken in. I can say that the clarity of the sound and fullness on the mid-range have really impressed me. I'm not going to say to much about them except that I really like them. It was my first experience into home audio for myself. I have set up friends for them and there are other good speakers out there for less money. But for what I received for the price I paid is phenomenal.,Excellent form factor and offers lots of quality for the money. Could easily be worth twice as much.,1444694400,
4040734,0,,True,"04 21, 2015",A2MHPXZFTW555F,B00I3YLHAC,,Michael Aison,Easy to pair but it seems to be too loud for a normal radio cassette.. Still need to work out the kinks..,Easy to pair but it seems to be too loud ...,1429574400,
637212,1,,True,"12 7, 2014",A1LOA4KCVVK6QG,B000Q8UAWY,,T. Shiver,just what I needed,Five Stars,1417910400,
2112305,1,,True,"10 15, 2013",A1SSYMRIER7BO4,B0058DX9B6,,GOJO,"it works, what more can I say to fill up twenty words, oh yeah, it has a usb connect at one end and the other fits both my p4100 and p500 Nikon cameras.",usb cable for cool pix p500,1381795200,
565830,1,,True,"08 29, 2017",A2UCS87QIEQ0NR,B000KZ5YWE,,Angelo Vinicius Soares Monte Alto,excellent,Five Stars,1503964800,
6463235,1,,True,"04 25, 2017",ARIT3529MLRL9,B00E4FNHFC,,Sugki M. Sohn,Very good.,Five Stars,1493078400,
368071,1,,True,"05 5, 2016",ASYVNIUPP9T24,B0009UFJAM,,P. Stein,We like these to store our collection of DVD's.  Have tried 3 other type of storage and this is the best for us,"easy to use, looks good",1462406400,
5673149,1,,True,"04 30, 2017",A7URL87WRKVBY,B0179N39KS,{'Color:': ' Black+Grey'},Nate,Your,Press Hard,1493510400,
613062,1,,True,"10 3, 2012",A2OKPQON59SCJA,B000OG4E1G,,Isa,"What a great price for some quality speakers! I have these paired with an 8"" Yamaha and the whole condo rumbles. Theyre really clear for the price, it cant be beat!",YUP,1349222400,
6068136,1,,True,"05 20, 2017",ACAXBKL9UNTW4,B01GJWC9XI,{'Color:': ' 4pcs - Black/Dark Blue/Silver/Green'},Carol R,This works great with my Kindle Fire! Very happy with it.,Excellent!,1495238400,
4754454,1,,True,"07 21, 2015",A2V9Q3G2U660NR,B00ORH0SWM,,Brentley I.,Just received this tablet in the mail and it doesn't seem to bad.  Applied the screen protectors that I purchased as well and this tablet seems like it will work great.  Screen quality isn't the best but I also only paid $49.99 for it.  It isn't awful by no means but don't expect Retina display or anything.  Great investment!,Recommended buy!,1437436800,
3456899,1,,True,"03 12, 2015",A3MGS0215BY1NT,B00DBA6CSK,"{'Color:': ' Black', 'Product Packaging:': ' Standard Packaging'}",JR,"I use these on my Klipsch S4i earphones.  I lost one of the rubber ear tips for the Klipsch, so I replaced both with the Westone Tru Fit.
I have a pair of UM2's that I have custom molds for, so I was familiar with the Westone tips that came with my UM2's.
These are very comfortable for my ears, have excellent sound isolation, and help improve bass by sealing the ear fairly tight.
If my custom molds rate a 10, these would rate a very solid 8.5.  I would recommend trying the multi size set to find the proper size for each person.  An added benefit, because they reduce outside noise a lot, you don't have to blow your ears out to overcome external noise.",Good quality ear tips,1426118400,
4638481,1,,True,"05 31, 2017",A2OCFQ5H13ZBMH,B00NH13K8S,"{'Length:': ' 1-Pack', 'Style:': ' Adapter'}",Michael Stapleton,Works great,Five Stars,1496188800,
6150366,1,,True,"06 17, 2011",A3CNZRSY56E9HC,B000EDNOFG,,Amazon Customer,"I have a Canon body and a Sigma 150-500mm lens.  The lens and body on my old tripod took several seconds to stop wobbling and the pictures still came out a bit fuzzy.  So I looked for a tripod that could support up to 22 lbs (for a future Canon lens).  Well, this one does that and it's rock solid.  I haven't had any difficulty with the weight and I'm 59.  It's very configurable, easy to set up and easy to adjust.  The included (and attached) shoulder strap is nice and I use the tool kit to hang the handles from when I take them off for traveling in the car.

There is a negative (not with the tripod but with the quick release's).  The tripod comes with two quick releases but of different sizes.  I would have preferred they be the same size - one for the lens and one for the camera for when I'm using a different lens.  I had to go out and buy another quick release.

There is one oddity.  I like to take pictures of the moon with the 500mm (800mm on my T1i) which means I'm shooting up.  With the body/lens facing away from the controls, i.e. the controls are right in front of me for easy manipulation, I can't rotate the lens vertically enough to capture the moon; the rotation is only 30 degrees vertical.  There's an easy solution - remove the camera from the tripod and turn it around where the vertical rotation is 90 degrees.  This takes a bit getting used to as the controls are now behind the tripod.  In short, I think the 30 degrees is a bit shallow.  For all other uses it appears not to be a problem.",Just what I needed!,1308268800,
6430824,1,,True,"02 19, 2016",A91G9XJ5RWZKN,B00BTN6CI6,,Dragon,Useful plug.,Four Stars,1455840000,
4151464,1,,True,"05 12, 2015",AM53VXIR51FRW,B00IYH82TC,{'Color:': ' CH-3M-LXJ'},JayKay,it works fine but little small for thin 3core wire. the dimension of the grip should be mentioned in the description.,it works fine but little small for thin 3core wire,1431388800,
2406071,1,,True,"09 27, 2013",A3V772MIKBBETE,B0068GBXSS,,Vicky Webb,I needed this for a Blackberry and it has worked just fine. I see no need to spend more for such a simple item.,This worked great and the price was nice,1380240000,
3532682,1,,True,"07 27, 2014",A1AHOQ3H8645H6,B00DTOJNZW,{'Color:': ' Hot Pink + Purple + Aqua Blue'},L Barnett,Nice for games!,Five Stars,1406419200,
5574459,1,,True,"02 16, 2016",A3D8WETBNRFT9M,B015IK68I4,,justin,greated,Four Stars,1455580800,
3939963,0,,True,"08 28, 2014",A1ES00DC462I5I,B00HBNKY78,,Amazon Customer,"Glad I tested it at home before I took it on the road. It worked.for a second, then stops. Now it's in the garbage... money down the toilet.",don't bother...,1409184000,
6503101,0,,True,"08 8, 2015",A3NOCTYL0FUT1Y,B00HHKL68Q,,yasmin davis,Okay,Two Stars,1438992000,
3655654,1,,True,"10 2, 2015",A2V0RMSILDDZM7,B00ENYT4NS,{'Color:': ' Car Receiver'},Chris,Very good works well. Wish it had battery though.,Five Stars,1443744000,
3638580,1,,True,"08 17, 2015",A2XW4MBKVEIAY6,B00EJ70N0C,,geri 74,"These are lovely pens that I can't seem to keep. My friends and family quickly pick out the colors they want and leave me with none. Lol.

The crystals have a wonderful sparkle to them. The pen writes nicely. I had bought one a couple of years ago from an office store. When I went back to buy a refill or another pen,  they no longer carried them. I was happy to find them on Amazon.  I ordered another pack to hide from everyone so I have some for me.

Also you can get refills for the ink at Amazon too. (If no one swipes your pens. )",Wonderful product,1439769600,
